variable,mean,std,min,max,median
factor_div_gr3a,0.0007769133080728352,0.00958742294460535,-0.6115775108337402,0.1072184145450592,0.0005111147183924913
factor_eqpo_gr3a,0.003584337653592229,0.014021415263414383,-0.5673263072967529,0.11373810470104218,0.0
factor_capx_gr3a,0.00043610131251625717,0.022802511230111122,-1.0257083177566528,0.36721524596214294,-0.0011643876787275076
factor_capx_at,0.02313465252518654,0.01738480105996132,-0.06900741904973984,0.48756906390190125,0.023741643875837326
factor_rd_at,0.11780029535293579,0.2827576696872711,0.0,1.007436752319336,0.017328644171357155
factor_spi_at,-0.002142784185707569,0.11808846890926361,-4.267094135284424,5.293392658233643,0.0
factor_xido_at,-0.0009340625256299973,0.0465233139693737,-2.7624309062957764,0.22972972691059113,0.0
factor_nri_at,-0.005782793276011944,0.12265598773956299,-4.267094135284424,5.293392658233643,-0.0005258916644379497
factor_gp_sale,0.25253909826278687,1.7846176624298096,-131.58433532714844,1.0033010244369507,0.3029780983924866
factor_ebitda_sale,-0.13162203133106232,9.495278358459473,-535.8621215820312,0.9749590754508972,0.08187895268201828
factor_pi_sale,-0.9162595272064209,55.144065856933594,-4032.552001953125,8.525510787963867,0.026387743651866913
factor_ni_sale,-0.8961083889007568,52.974342346191406,-3870.494873046875,5.471083164215088,0.020963961258530617
factor_nix_sale,-0.8958908319473267,52.974369049072266,-3870.494873046875,5.471083164215088,0.023818911984562874
factor_ocf_sale,-0.08245915174484253,5.7262983322143555,-314.0395202636719,6.208731174468994,0.07997789233922958
factor_fcf_sale,-0.00094131677178666,1.291514277458191,-93.01876068115234,0.390579491853714,0.03340504691004753
factor_ebitda_at,0.0347420834004879,0.25879567861557007,-15.396825790405273,0.9968587756156921,0.03914090618491173
factor_ebit_at,0.014069127850234509,0.2666558623313904,-15.396825790405273,0.9877981543540955,0.01920400746166706
factor_fi_at,0.018132654950022697,0.22628730535507202,-14.527777671813965,0.3114352822303772,0.024239907041192055
factor_ni_at,-0.004716492258012295,0.35649392008781433,-18.546405792236328,3.588235378265381,0.005761843640357256
factor_nix_be,-0.019587695598602295,1.2576894760131836,-79.18128967285156,4.112760066986084,0.015237370505928993
factor_ocf_be,0.050355397164821625,1.288232684135437,-86.93022918701172,4.067357540130615,0.09216392040252686
factor_fcf_be,0.04058203101158142,0.4411032199859619,-29.931509017944336,3.853792190551758,0.02754027582705021
factor_gp_bev,0.35313892364501953,2.01513671875,-0.5814977884292603,125.4000015258789,0.32608991861343384
factor_ebitda_bev,0.07227837294340134,0.4310493469238281,-24.556962966918945,6.549389839172363,0.08284998685121536
factor_fi_bev,0.016558712348341942,1.4627065658569336,-104.5999984741211,4.9156012535095215,0.047901399433612823
factor_cop_bev,0.19372913241386414,0.34469637274742126,-6.121074676513672,12.550128936767578,0.20252394676208496
factor_gp_ppen,0.7633867859840393,4.003195285797119,-147.38095092773438,179.14285278320312,0.6099281907081604
factor_ebitda_ppen,-0.23138712346553802,26.212121963500977,-1011.5,1008.5,0.19050568342208862
factor_fcf_ppen,-0.0994533896446228,12.135225296020508,-894.5999755859375,20.49591636657715,0.036188654601573944
factor_fincf_at,-0.00930996797978878,0.06528773158788681,-0.46938398480415344,3.4433701038360596,-0.005826009437441826
factor_eqis_at,0.04875241965055466,0.09855283796787262,-0.056181248277425766,3.6643645763397217,0.008005299605429173
factor_dltnetis_at,-0.001848892541602254,0.03576750308275223,-0.7098551988601685,1.2662721872329712,0.0
factor_dstnetis_at,-0.019974330440163612,0.07244645059108734,-2.2637650966644287,0.6186330318450928,0.0
factor_eqnpo_at,-0.042171772569417953,0.16606995463371277,-1.12861967086792,0.23292027413845062,0.0012058364227414131
factor_eqbb_at,0.0048301368951797485,0.013259110040962696,0.0,0.1898234486579895,0.0
factor_div_at,0.015604084357619286,0.011163790710270405,0.0,0.2897340953350067,0.012096875347197056
factor_be_bev,0.8963590264320374,0.4705175459384918,0.043647319078445435,23.89427375793457,0.8841427564620972
factor_debt_bev,0.3512813150882721,0.6789119243621826,0.0,49.0,0.3329481780529022
factor_cash_bev,0.22947129607200623,0.5586743354797363,0.0,23.162996292114258,0.1137089654803276
factor_pstk_bev,9.809633047552779e-05,0.004500431474298239,0.0,0.2653460204601288,0.0
factor_debtlt_bev,0.14291569590568542,0.1198926717042923,0.0,4.57204008102417,0.12439129501581192
factor_debtst_bev,0.1200779378414154,0.6689891815185547,0.0,49.0,0.08790665864944458
factor_int_debt,0.08615439385175705,0.7021662592887878,-0.014549546875059605,50.62156295776367,0.07062198221683502
factor_int_debtlt,0.48821669816970825,21.52964973449707,-0.014549546875059605,1592.0687255859375,0.10289961844682693
factor_ebitda_debt,0.20442166924476624,28.65062141418457,-1100.0,1206.23974609375,0.16385549306869507
factor_profit_cl,0.1523420363664627,0.5586338639259338,-11.117647171020508,28.25956916809082,0.15883700549602509
factor_ocf_cl,0.1026674434542656,1.2417287826538086,-74.81568908691406,7.553865432739258,0.16158179938793182
factor_ocf_debt,0.10507610440254211,24.255355834960938,-1136.0,611.920654296875,0.13925792276859283
factor_cash_lt,0.3005262017250061,2.9132943153381348,0.0,158.8184356689453,0.15460555255413055
factor_inv_act,0.1605256199836731,0.08726459741592407,0.0,0.9428145289421082,0.16091622412204742
factor_rec_act,0.35208576917648315,0.14056506752967834,0.0,1.0,0.3643576204776764
factor_debtst_debt,0.5464217662811279,0.1518249362707138,0.0,1.0,0.5470066070556641
factor_cl_lt,0.6982269883155823,0.2356201857328415,0.0,1.0020618438720703,0.796875
factor_debtlt_debt,0.607816219329834,0.1825226992368698,0.0,1.0,0.5890214443206787
factor_lt_ppen,8.380990982055664,130.49391174316406,0.030969595536589622,9121.5,2.5103838443756104
factor_debtlt_be,0.14909934997558594,0.5606589913368225,0.0,22.5642032623291,0.12973366677761078
factor_nwc_at,0.08069239556789398,0.3526664972305298,-24.205883026123047,0.9765037298202515,0.07893387228250504
factor_fcf_ocf,0.5479773879051208,0.4094879627227783,-15.18407917022705,1.7869030237197876,0.5919284820556641
factor_debt_at,0.16816891729831696,0.15447528660297394,0.0,9.367671012878418,0.17473836243152618
factor_debt_be,0.3696165978908539,0.6113243103027344,0.0,22.574447631835938,0.31542423367500305
factor_ebit_int,13.168296813964844,635.59814453125,-1514.31884765625,45936.5,1.4953715801239014
factor_inv_days,54.473331451416016,518.3289794921875,-34200.1484375,16939.478515625,54.62187957763672
factor_rec_days,108.49052429199219,1630.582275390625,0.0,116317.2734375,77.45633697509766
factor_ap_days,77.43390655517578,576.6161499023438,-5743.13916015625,36640.57421875,62.75341033935547
factor_cash_conversion,117.11361694335938,1573.900390625,0.0,115776.21875,82.70128631591797
factor_cash_cl,0.33956223726272583,3.6219775676727295,0.0,260.33209228515625,0.23515859246253967
factor_caliq_cl,1.069883108139038,5.575472354888916,0.0,311.058837890625,0.954099178314209
factor_ca_cl,1.311181902885437,4.097509860992432,0.0,262.578369140625,1.2045708894729614
factor_inv_turnover,6.365735054016113,41.322044372558594,-0.01067246776074171,1571.5498046875,5.230008602142334
factor_rec_turnover,4.115346431732178,6.458980083465576,0.0,336.2950744628906,4.4341816902160645
factor_ap_turnover,5.126954555511475,19.45989990234375,-3.7874529361724854,1361.8944091796875,5.257530212402344
factor_adv_sale,0.00031192004098556936,0.0009863777086138725,0.0,0.003431120188906789,0.0
factor_staff_sale,0.20742766559123993,0.6634447574615479,0.0,48.44444274902344,0.21269258856773376
factor_sale_be,1.1829273700714111,1.2102868556976318,0.0,51.122806549072266,1.1462424993515015
factor_div_ni,0.5840429663658142,0.6053471565246582,0.0,31.64634132385254,0.514919102191925
factor_sale_nwc,4.760610103607178,15.620340347290039,0.0,1008.9053955078125,4.447440147399902
factor_tax_pi,0.23030637204647064,0.258390337228775,-16.5,2.0992159843444824,0.24193426966667175
factor_ni_emp,1.3323211669921875,116.04241943359375,-7745.51025390625,410.49578857421875,1.1337058544158936
factor_sale_emp,104.16488647460938,46.230674743652344,0.0,1993.8333740234375,105.56559753417969
factor_niq_saleq_std,1.4012960195541382,69.25603485107422,0.0,5048.0576171875,0.08522427827119827
factor_roeq_be_std,0.05724366381764412,0.3121108114719391,0.0016385026974603534,18.060623168945312,0.03818212077021599
factor_roe_be_std,0.10411287099123001,0.2764948904514313,0.0018108882941305637,15.084794998168945,0.07421519607305527
factor_intrinsic_value,36.36311340332031,221.0216522216797,1.7763568394002505e-15,16038.1015625,25.207948684692383
factor_gpoa_ch5,-0.0280340276658535,0.3579111397266388,-1.5718607902526855,25.301694869995117,-0.014395390637218952
factor_roe_ch5,-0.02901439554989338,0.526665449142456,-33.18878173828125,12.92452335357666,-0.041134074330329895
factor_roa_ch5,-0.010005120187997818,0.3527904152870178,-1.1868772506713867,25.130966186523438,-0.014076987281441689
factor_cfoa_ch5,-0.009529582224786282,0.050196219235658646,-0.9588074088096619,1.216238260269165,-0.005010104738175869
factor_gmar_ch5,-0.019013062119483948,0.10895341634750366,-3.2424066066741943,4.422616481781006,-0.00901518203318119
factor_cash_me,0.29405924677848816,0.43515443801879883,0.0,7.13876485824585,0.16764913499355316
factor_gp_me,0.3529919981956482,0.288601815700531,-3.4739630222320557,9.306289672851562,0.3639359474182129
factor_ebitda_me,0.022713813930749893,0.29764023423194885,-6.065177917480469,8.07089614868164,0.06268654018640518
factor_ebit_me,-0.02296406961977482,0.29417848587036133,-6.141403675079346,6.943823337554932,0.024987617507576942
factor_ope_me,-0.009967372752726078,0.29570916295051575,-6.4857563972473145,7.629984378814697,0.054470181465148926
factor_nix_me,-0.03298820182681084,0.2622391879558563,-9.261197090148926,3.275351047515869,0.010524122975766659
factor_cop_me,0.21090109646320343,0.22368499636650085,-1.9356080293655396,8.872757911682129,0.21670816838741302
factor_div_me,0.028278401121497154,0.01724844053387642,0.0,0.32886335253715515,0.026637623086571693
factor_eqbb_me,0.007210961543023586,0.017748326063156128,0.0,0.45795339345932007,0.0
factor_eqis_me,0.018760602921247482,0.029861893504858017,-0.5298139452934265,1.2178353071212769,0.024425555020570755
factor_eqnetis_me,0.0077777099795639515,0.031522270292043686,-0.5298139452934265,1.2178353071212769,0.0005472761113196611
factor_at_mev,1.7846232652664185,1.3091652393341064,0.0,47.00992965698242,1.508948802947998
factor_ppen_mev,0.2864939868450165,0.5157496333122253,0.0,34.59514617919922,0.24632896482944489
factor_be_mev,0.7202388048171997,0.8314993381500244,0.002744250698015094,40.15771484375,0.6793196201324463
factor_cash_mev,0.09873631596565247,0.27253517508506775,0.0,11.461849212646484,0.08232621848583221
factor_sale_mev,0.7579256296157837,1.3848967552185059,0.0,66.50431060791016,0.6993441581726074
factor_gp_mev,0.25929754972457886,0.34100645780563354,-1.4087947607040405,12.89646053314209,0.26357316970825195
factor_ebit_mev,0.021635103970766068,0.13894297182559967,-3.6399128437042236,4.632692337036133,0.041017916053533554
factor_cop_mev,0.1689898818731308,0.24301205575466156,-0.9681164622306824,9.790792465209961,0.1638997197151184
factor_ocf_mev,0.04054493084549904,0.19031573832035065,-6.935522079467773,7.558270454406738,0.04971523582935333
factor_fcf_mev,0.02496158331632614,0.12847205996513367,-1.58664071559906,7.366214752197266,0.021111488342285156
factor_debt_mev,0.29181233048439026,0.12130268663167953,0.0,2.5442631244659424,0.2612391412258148
factor_pstk_mev,0.00033520173747092485,0.01817788928747177,0.0,1.296614646911621,0.0
factor_debtlt_mev,0.1442747414112091,0.16048671305179596,0.0,2.283015012741089,0.0876622125506401
factor_debtst_mev,0.10021881759166718,0.07883156836032867,0.0,1.7596914768218994,0.09688892960548401
factor_dltnetis_mev,-0.006752258166670799,0.10912520438432693,-6.543691158294678,0.7360024452209473,0.0
factor_dstnetis_mev,-0.026711830869317055,0.13680873811244965,-7.543504238128662,0.945801854133606,0.0
factor_dbnetis_mev,-0.034384194761514664,0.22353626787662506,-14.08719539642334,1.4049146175384521,0.0
factor_netis_mev,0.038237232714891434,0.05343038961291313,-1.0281392335891724,1.2410095930099487,0.03780503571033478
factor_fincf_mev,-0.015564908273518085,0.07283873856067657,-2.446168899536133,2.0715408325195312,-0.015270899049937725
factor_ivol_capm_60m,0.16854920983314514,0.24980731308460236,0.04766293987631798,12.867676734924316,0.15753763914108276
